"HAUS_OhSnapTension_Bm_T50a","Oh Snap Tension","Low bass synth and muted guitar are drivers with live percussion and industrial effects.","T50a0174"
"HAUS_SoNatural_Fm_R13a","So Natural","Nervous fast opening. it gets settled down by a half time beat but it is always frantic.","R13a15134"
"HAUS_GoingWithItRightNow_Fm_S33a","Going With It Right Now","Starts out with a busy orchstral figure that is joined by a big rock beat.","S33a43004"
"HAUS_GhostedAF_Am_T31a","Ghosted AF","Short strings a low piano over a simple synthy beat. High strings join in part 2","T31a0164"
"HAUS_Tensionz_Cm_R13a","Tensionz","Trap beat with nervous strings. Low synth bass doubles melody in part 2","R13a15144"
"HAUS_IJustTrustMe_Cm_S33a","I Just Trust Me","Fun piano over super low synth bass","S33a43014"
"HAUS_AssureAmiri_Em_T37a","Assure Amiri","Understated trip hop tension.","T37a0074"
"HAUS_TotalBlackout_Dm_T43e","Total Blackout","Slow, groovy and deliberate with trap drums and punchy synths.","T43e0034"
"HAUS_ToThisDay_Bbm_R13a","To This Day","Big giant dance floor filler with thick synths and big beats","R13a15154"
"HAUS_ItIsAStrangeTalk_Bm_S33a","It Is A Strange Talk","Classic tension with a melody that gives it a sense of humor.","S33a43024"
"HAUS_GettingThere_Fsharpm_T37a","Getting There","Trap with understated and filtered high strings. Later a low synth bass and high plucky stuff enters.","T37a0084"
"HAUS_MeMyselfAndI_Abm_T43e","Me Myself And I","Trap tension. High synth enters in part 2. Low strings and synth bass dominate","T43e0044"
"HAUS_WhyKnot_Bbm_R13a","Why Knot","Fun dance party track with high arpeggio and fat synth strings.","R13a15164"
"HAUS_LeastRecognizeIt_Am_S33a","Least Recognize It","Straight and deliberate beat with big string melody","S33a43034"
"HAUS_SoSneaky_Cm_T37a","So Sneaky","Chill and understated. Might be sexy, might be deadly...who knows?","T37a0094"
"HAUS_NotCoolWithIt_Cm_T43e","Not Cool With It","Pluck strings and xylophone. Added by thick string counterpart","T43e0054"
"HAUS_LostAmongTheQuestions_Csharpm_S33a","Lost Among The Questions","Dark and brooding and ominous thick synth and high plucky stuff.","S33a43044"
"HAUS_GettingThrills_Fsharpm_T37a","Getting Thrills","Muted and dark. Great track to sit in the background and make everyone nervous.","T37a0104"
"HAUS_NeedToBeReal_D_S33a","Need To Be Real","Big synth stings, hip hop drums. Good motion","S33a43054"
"HAUS_SpookyFluters_Dsharpm_T37a","Spooky Fluters","Sexy and simple and a little tense.","T37a0114"
"HAUS_OppositeBar_Fsharpm_S33a","Opposite Bar","Tension yes but also ridiculous","S33a43064"
"HAUS_PeopleWhoKnow_Dsharpm_S33a","People Who Know","A variety of Plucked things and hip hop drums","S33a43074"
"HAUS_TenTimesSneak_Am_S33a","Ten Times Sneak","Short strings and funky drums with a cello melody","S33a43084"
"HAUS_UsNotThem_Dm_S33a","Us Not Them","Tension with good momentum and movement a little bit of rock and roll guitar.","S33a43094"
"HAUS_CloudOfLove_Bm_R13a","Cloud Of Love","High energy dance pop with Female Vocals.","R13a15174"
"HAUS_LightsMusicAction_Em_R25a","Lights Music Action","Thick synth rhythms with effects with female vocals. ""You drive me crazy cuz I want you back""","R25a4334"
"HAUS_GulfOfMars_F_R82a","Gulf Of Mars","Sparse, clean guitar and trap drums","R82a8664"
"HAUS_AfterTheShow_C_R94a","After The Show","Feel good acoustic, drums with brushes.","R94a1914"
"HAUS_AllEyesOnMe_Dm_S13a","All Eyes On Me","funky synth bass and organs. Funky with a tiny hint of mystery","S13a0314"
"HAUS_BoxerSkips_Cm_S22a","Boxer Skips","high, plucky synth blips with a very nervous energy","S22a0264"
"HAUS_ChasingTheUnseenParty_Dsharpm_S33a","Chasing The Unseen Party","Driving 80's club music lots of synths and big drums.","S33a43104"
"HAUS_IfYouNeedMe_Bm_R13a","If You Need Me","Straight, driving pop with super effected male vocals","R13a15184"
"HAUS_ThroughTheFire_Gm_R25a","Through The Fire","Small and muted music with male vocals. ","R25a4344"
"HAUS_BagOfTricks_Em_S13a","Bag Of Tricks","Funky and chill with low piano to add a little tension but it's mainly about the beat and the vibe","S13a0324"
"HAUS_DanceTonightAllNight_Am_S33a","Dance Tonight All Night","Tight and chilly pop with funky guitars and synth bass","S33a43114"
"HAUS_LikeMe_Cm_R13a","Like Me","Super fast club tune with female vocals, ""AIN'T NOBODY ELSE LIKE ME""","R13a15194"
"HAUS_BehindTheMaskAgain_Am_S13a","Behind The Mask Again","Fun and feel good but maybe with the tiniest hint of intrigue. Depends on the picture","S13a0334"
"HAUS_Flashpoints_Dm_S33a","Flashpoints","Funky drums and latin percussion over medium intensity brass hits.","S33a43124"
"HAUS_WeAreBeautiful_Fm_R13a","We Are Beautiful","Fast driving dance music with female vocals singing ""We are Beautiful, Its so Magical"" with Auto Tune affects.","R13a15204"
"HAUS_CatchTheSkank_D_S13a","Catch The Skank","Oh there is an umbrella in my drink, smells like Coppertone and jerk chicken.","S13a0344"
"HAUS_HereIGoNow_Am_S33a","Here I Go Now","Driving synth brass based New Wave dance pop, with driving bass and clean guitar rhythms.","S33a43134"
"HAUS_SouthernMarch_Am_S33a","Southern March","Fun with big staccato orchestra hits being the main melody, with funky rock drums","S33a43144"
"HAUS_WeMadeItHere_D_S33a","We Made It Here","Quirky and sparse high synth interplays with percussion. Drop to bass only from :35 - :42","S33a43154"
"HAUS_WeMadeItRight_Asharp_S33a","We Made It Right","Slow and deliberate. Could be in a Baz Luhrmann film about teen kings and queens.","S33a43164"
"HAUS_WeirdRelationship_Em_S33a","Weird Relationship","Downtempo funky and odd. drops to bass and drums for :10 seconds at :30 and them resumes. Quirky synth bass leads the way.","S33a43174"
"HAUS_WelcomeAndGood_Em_S33a","Welcome And Good","High energy and driving with almost a gallop to it. Big room for sure.","S33a43184"
"HAUS_WhatAboutThat_D_S33a","What About That","Tight and punchy dance pop","S33a43194"
"HAUS_WhatTheFIsThat_Dm_S33a","What The F Is That","like a strange dream. unidentifiable synths create a swirling and disorienting tension cue.","S33a43204"
"HAUS_WhatIsYourStory_Em_S33a","What Is Your Story","Bouncy and fun and hooky dance music right out of 1984","S33a43214"
"HAUS_WhatTheProblemIs_Gsharpm_S33a","What The Problem Is","Sparse instrumentation with wildly busy drums and percussion. Drops to very simple from :29 - :40","S33a43224"
"HAUS_WhenYouKnow_Gm_S33a","When You Know","Big 808 bass drum with synth string hits and snare drum/claps with big reverb.","S33a43234"
"HAUS_WhooHa_Gsharpm_S33a","Whoo Ha","big and dangerous and driving house track. lots of low end driving it with a medium high synth melody.","S33a43244"
"HAUS_WiredVisions_B_S33a","Wired Visions","Tight and funky but somehow understated pop with clean guitar lead line.","S33a43254"
"HAUS_WithAnyOfIt_Gm_S33a","With Any Of It","Sparse trap tension with dark string stabs.","S33a43264"
"HAUS_DistanceOfDarkness_C_R03b","Distance Of Darkness","Starts out very ethereal and eerie with plucks. Later dark percussion. VERY sparse","R03b2074"
"HAUS_EvidenceDisconnect_B_R03b","Evidence Disconnect","Ethereal and tense with rhythmic pulses.","R03b2084"
"HAUS_FlippedSwitchHitter_B_R03b","Flipped Switch Hitter","Nervous and frantic with a lot of airy synths and bug low piano notes.","R03b2094"
"HAUS_LingeringGhostsAndFlies_D_R03b","Lingering Ghosts And Flies","ALMOST a middle eastern flair but a tense drone and pulse combined into one freaky journey.","R03b2104"
"HAUS_OminousIntentions_Ab_R03b","Ominous Intentions","Spooky and droney wth lots of airy things swirling in the back","R03b2114"
"HAUS_TheBlackEmpty_B_R03b","The Black Empty","Industrial pulses with desert guitar and distorted guitar","R03b2124"
"HAUS_TheFinalSilence_C_R03b","The Final Silence","Frantic and edgy pulse with swirling synths and hollow ghost vocal sounds","R03b2134"
"HAUS_BloodMoonShadow_Em_R03b","Blood Moon Shadow","Rock tension with electric guitar and dark hits","R03b2144"
"HAUS_SloperySlip_Cm_S86b","Slopery Slip","moody pads of nervousness. are you even thinking about opening that door???????","S86b0194"
"HAUS_DoubleLife_Gm_S90a","Double Life","Pulsing synths with Eerie synth comments over top.","S90a1474"
"HAUS_FaceOfAKiller_Fm_S90a","Face Of A Killer","Frantic and excited pulses of all shapes and sizes anchored by a single note plink","S90a1484"
"HAUS_NoTurningBackNow_Dm_S90a","No Turning Back Now","Dark and subtle pulses. tense AF but nicely stays in the background","S90a1494"
"HAUS_AllRedFlags_Em_S90a","All Red Flags","Dark, brooding industrial tension","S90a1504"
"HAUS_PastTheBreakingPoint_Cm_S90a","Past The Breaking Point","Dark and nervoud pulses with complex washed over top","S90a1514"
"HAUS_FiveHassles_Bm_T08a","Five Hassles","Frantic , driving... try to getaway when all hope is gone.","T08a0324"
"HAUS_MostlyBongosFast_NA_T08a","Mostly Bongos Fast","Great percussion tension simple and rhythmic","T08a0334"
"HAUS_MostlyBongosMidtempo_NA_T08a","Mostly Bongos Midtempo","Great percussion tension simple and rhythmic","T08a0344"
"HAUS_MostlyCongasFast_NA_T08a","Mostly Congas Fast","Great percussion tension simple and rhythmic","T08a0354"
"HAUS_MostlyCongasMidtempo_NA_T08a","Mostly Congas Midtempo","Great percussion tension simple and rhythmic","T08a0364"
"HAUS_ActionTension_Am_T50a","Action Tension","Dark and understated at the start builds tension through out as the filters get brighter and the drums enter.","T50a0184"
"HAUS_MysteryTension_Bm_T50a","Mystery Tension","Driving filtered pulses.","T50a0194"
"HAUS_RegularTension_Am_T50a","Regular Tension","Driving and muted. Stays in the background but somehow gets your heart going.","T50a0204"
"HAUS_DarkRisingTension_Cm_T50a","Dark Rising Tension","SOOO Ominous and dark, something is seriously wrong with this scenario.","T50a0214"
"HAUS_StandardTension_Gm_T50a","Standard Tension","Big filtered hits around a swirling pad","T50a0224"
"HAUS_SurfaceTension_Dm_T50a","Surface Tension","Dark drones and pads subtle and back ground as it gains steam and builds","T50a0234"
"HAUS_LeftHomeAlone_Gm_T51a","Left Home Alone","80's guitar tension lots of air and efx.","T51a0454"
"HAUS_IfEverythingFallsApart_G_T51a","If Everything Falls Apart","80's electric guitar tension with big gated tom toms","T51a0464"
"HAUS_WhenWomenKill_Em_T51a","When Women Kill","Very liquid electric guitar and percussion","T51a0474"
"HAUS_SnappedInSilence_Em_T51a","Snapped In Silence","Moody electric guitar with lots of cool efx.","T51a0484"
"HAUS_SimmeringAnger_Cm_R94a","Simmering Anger","Dark Pads with s sci-fi bent/","R94a1924"
"HAUS_AimAtTrigger_Dm_S33a","Aim At Trigger","Sloppy and nasty and swampy and funky.","S33a43274"
"HAUS_BeyondTheTails_Gm_S33a","Beyond The Tails","Sloppy and lazy. Super hot day in the south where nobody feels like doing nothin'!!! ","S33a43284"
"HAUS_BreezeAndRide_Dm_S33a","Breeze And Ride","Super fast and aggressive. 80's car chase for sure!","S33a43294"
"HAUS_CallItAllHome_G_S33a","Call It All Home","Easy going and free. A warm summer night.","S33a43304"
"HAUS_DanceWithFish_Dsharp_S33a","Dance With Fish","Kind fun and bouncy while rockin' at the same time. Quirky comes to mind.","S33a43314"
"HAUS_EternalSummer_Fsharp_S33a","Eternal Summer","Feelin' great in the Caribbean","S33a43324"
"HAUS_FeelThisRock_Am_S33a","Feel This Rock","Good, driving 80's Pop Rock with a fun riff.","S33a43334"
"HAUS_FragmentsAndRoads_C_S33a","Fragments And Roads","Fun, easy going, laid back pop track","S33a43344"
"HAUS_BlackHorizon_Dm_T51a","Black Horizon","In your face riff with wild distortion","T51a0494"
"HAUS_BladesOfVengeance_E_T51a","Blades Of Vengeance","Fast, Driving, Aggressive, Distorted and fun","T51a0504"
"HAUS_HelloBlueSky_D_T51a","Hello Blue Sky","Straight ahead driving rock pop with clean, jangley guitars.","T51a0514"
"HAUS_ButterflyInChains_Dm_T51a","Butterfly In Chains","Classic harmony guitars right out of 1978 ""Corporate rock""","T51a0524"
"HAUS_GrumbleBum_Bm_C32b","Grumble Bum","Low, Buzzy and grinding gives way to high synth pluckiness","C32b4924"
"HAUS_DoubleDrippin_Fm_R03b","Double Drippin'","Driving and pulsing with great low end. drop at :25.","R03b2154"
"HAUS_QueenCity_Am_R48a","Queen City","Driving and pulsing with urgency. Highly effected vocal samples","R48a3744"
"HAUS_NobodysWatching_Dm_R73a","Nobody's Watching","Young and energetic, lots of fun and exuberance","R73a8684"
"HAUS_SunsetSpritz_Gm_R91a","Sunset Spritz","Driven by clean electric guitar and drums. Joined by subtle synths.","R91a1444"
"HAUS_AllOfTheGamesWePlay_C_S33a","All Of The Games We Play","Chilly and plucky and yummy with classic 80's synths.","S33a43354"
"HAUS_Pumping_Em_S73r","Pumping","Intense industrial groove that breaks don @ :30 into stadium rock glory","S73r1104"
"HAUS_SmashionalAnthem_Em_S86b","Smashional Anthem","Super fast and intense with industrial guitar blasts and lots of handclaps.","S86b0204"
"HAUS_ChampagneAllNight_Am_S90a","Champagne All Night","Sort of easy going synth heavy with a punchy bass","S90a1524"
"HAUS_DashingTruths_B_T27a","Dashing Truths","Opens with a solo filtered synth. Every 8 bars adds and element with t big build that drops at :45","T27a0234"
"HAUS_HometownGlitter_B_C32b","Hometown Glitter","just SOOO happy and light and sweet. Nobody having a bad day here!","C32b4934"
"HAUS_DripDramaQueen_Gm_R03b","Drip Drama Queen","Simple driving house beat with the female vocals singing ""Drip Drip Drama Queen"" in the hook","R03b2164"
"HAUS_AfterHoursClub_Cm_R48a","After Hours Club","Chill out halftime beat with ethereal female vocals.","R48a3754"
"HAUS_NotLikeU_Gm_R73a","Not Like U","Dark house track with builds into a very filtered vocal sample,","R73a8694"
"HAUS_AlongTheLonelyRoad_Em_S33a","Along The Lonely Road","Ethereal processed piano over galloping synth beats","S33a43364"
"HAUS_HouseOfSummer_Gm_C32b","House Of Summer","Hi hollow melody over a quirky beat and efx","C32b4944"
"HAUS_HighOctaneShineUp_Gm_R03b","High Octane Shine Up","Filtered melody and groove with big room vibes","R03b2174"
"HAUS_MakeMe_Cm_R48a","Make Me","Super aggressive synths atop 80's dance drums","R48a3764"
"HAUS_SweetPoison_Em_R73a","Sweet Poison","Aggressive and driving Deep House with lots of very busy elements.","R73a8704"
"HAUS_BeneathAGoldenSky_Gsharp_S33a","Beneath A Golden Sky","A little dark and serious club track with a drop @ :30","S33a43374"
"HAUS_ILikeWhereThisIsGoing_F_C32b","I Like Where This Is Going","Half time beat with fat, buzzy synths","C32b4954"
"HAUS_IceAndAttitude_Cm_R03b","Ice And Attitude","Very synthy and pulsing with big build right at the top.","R03b2184"
"HAUS_BiggerTournament_Cm_S33a","Bigger Tournament","Dark and clubby with a predominant synth bass","S33a43384"
"HAUS_LipGlossLoyalty_Am_C32b","Lip Gloss Loyalty","Joyous and anthemic dance party.","C32b4964"
"HAUS_ReallyLiveitUp_Gm_R03b","Really Live it Up","Very fast and sweaty and driving AF, Male Vocals, ""we don't sleep, Let's Live it up""","R03b2194"
"HAUS_LowCountyLights_D_C32b","Low County Lights","Dark and aggressive with aggressive synth treatments.","C32b4974"
"HAUS_MakeThisWeddingAmazing_A_C32b","Make This Wedding Amazing","A fun and happy celebration","C32b4984"
"HAUS_OnHoliday_Dm_R03b","On Holiday","""We're Goin on Holiday"" Female Vocals. Super fast and then male vocals join in a very robotic and treated way.","R03b2204"
"HAUS_BuiltToStrive_Fm_S33a","Built To Strive","Big room energy in a pounding dance pop extravaganza.","S33a43394"
"HAUS_ChaseTheNight_Bm_S33a","Chase The Night","Big room, fun, energetic celebration","S33a43404"
"HAUS_CallOfTheDamned_B_T51a","Call Of The Damned","Fast and massively aggressive with intense drum fills and stops","T51a0534"
"HAUS_ConcreteBlock_Bm_T51a","Concrete Block","Intense and driving. maximum distortion and attitude","T51a0544"
"HAUS_DeadMansRoad_Dm_T51a","Dead Man's Road","Intensely distorted as kicking rock and roll","T51a0554"
"HAUS_FixingThat_Dm_S33a","Fixing That","At the corner of groovy and bluesy","S33a43414"
"HAUS_WithOceanWaves_F_S33a","With Ocean Waves","Eating jerk chicken and your cocktail HAS an umbrella in it. Don't fight it, you have no internet anyway!","S33a43424"
"HAUS_HeatWaveBigBeat_Am_S33a","Heat Wave Big Beat","Where reggae meets tension. I know, just go with it!","S33a43434"
"HAUS_EchoesOfTheForgotten_Dm_T51a","Echoes Of The Forgotten","Fast and banging. Supper aggressive with a very tight riff and big drum fills.","T51a0564"
"HAUS_Firestorm_B_T51a","Firestorm","Badass dark rock and roll riff with serious levels of distortion.","T51a0574"
"HAUS_GoldDiggers_E_T51a","Gold Diggers","Rocking and rolling in 12/8 great distortion.","T51a0584"
"HAUS_GoodDaysBadDays_E_T51a","Good Days Bad Days","Sweaty and defiant power metal with INSANE drums","T51a0594"
"HAUS_ItsComingBack_Em_T51a","It's Coming Back","1/2 time aggressive rock track with vocals","T51a0604"
"HAUS_LetMeDown_E_T51a","Let Me Down","You can hear the hairspray in this one. Classic hair metal","T51a0614"
"HAUS_LostHope_Am_T51a","Lost Hope","Light and airy piano with THICK synth strings and a soaring guitar line","T51a0624"
"HAUS_MyDarkestHour_Bm_T51a","My Darkest Hour","Slow head banger. My neck hurts just listening to it.","T51a0634"
"HAUS_ProphetsOfTheSlaves_Dm_T51a","Prophets Of The Slaves","BIG and loud with harmony guitars. a Heayy Metal celebration for the ages!","T51a0644"
"HAUS_TrueRebelSoul_D_T51a","True Rebel Soul","Pounding and intense ass kicking rock and roll","T51a0654"
"HAUS_RoomOfSecrets_Bm_T51a","Room Of Secrets","Classic metal power ballad. We want to be sensitive but we can't turn off our distortion pedals!","T51a0664"
"HAUS_NextSundayMorning_C_T51a","Next Sunday Morning","Airy and fun, classic harmony guitars","T51a0674"
"HAUS_ThrowingSavannahShade_C_C32b","Throwing Savannah Shade","Tense and a little Exotic. Not middle Eastern but from Somewhere","C32b4994"
"HAUS_SouthernShellac_Ab_R03b","Southern Shellac","The pulse feels like downbeats until the beat drops and you realize it is upbeats.","R03b2214"
"HAUS_DeadRoses_Bm_R13a","Dead Roses","Bouncy and clubby with a touch of House","R13a15214"
"HAUS_NorthCarolina_C_R48a","North Carolina","Pop Rock on the top with a nod to EDM on the groove. Distorted Male Vocals","R48a3774"
"HAUS_DancingOnTheSkylight_Dm_R73a","Dancing On The Skylight","Mysterious female vocals over straight up dance beats. ""Good Vibes, Good Times, we leave The World behind""","R73a8714"
"HAUS_HumpDayDanceOff_Bb_S20d","Hump Day Dance Off","Very fats and understated with bass leading the way.","S20d0824"
"HAUS_ComeOnLetsGo_Cm_S33a","Come On Let's Go","In your face aggressive sounds in a driving dance assault.","S33a43444"
"HAUS_TheSound_Dm_S73r","The Sound","Hard driving beat with ethereal synth treatments up in the air. ","S73r1114"
"HAUS_WeekendOfWonder_Bm_C32b","Weekend Of Wonder","Big room banging Tech House using dubstep sonics.","C32b5004"
"HAUS_SwagShuffle_Ab_R03b","Swag Shuffle","A Party starter. aggressive sawtooth synths over a bouncy dance beat.","R03b2224"
"HAUS_NightOut_Fm_R13a","Night Out","Very fast and banging beat with a melodic, hollow figure.","R13a15224"
"HAUS_SohoNights_C_R48a","Soho Nights","Percolating and poppy with Female vocal, ""Ooh Baby, Yeah Girl""","R48a3784"
"HAUS_ForeverWild_Ebm_R73a","Forever Wild","Pounding beat with female vocals. ","R73a8724"
"HAUS_DanceThroughTheDay_Fsharpm_S33a","Dance Through The Day","Dark and serious dance beats. The night just took a turn.","S33a43454"
"HAUS_WeNeedARoom_Gm_C32b","We Need A Room","Dark hip hop tension. Exotic and suspenseful.","C32b5014"
"HAUS_TheActionIsGo_A_R03b","The Action Is Go","Tonight we leave it all behind! Big and bouncy dance track","R03b2234"
"HAUS_TheCampus_Em_R13a","The Campus","Driving and dark... but not TOO Dark, kinda fun, in an EDM kinda way.","R13a15234"
"HAUS_TooHigh_Gm_R48a","Too High","Dark and urgent. With filtered male vocals.","R48a3794"
"HAUS_LostInTheLights_Cm_R73a","Lost In The Lights","Great dance track with female Vocals. Big room, Positive.","R73a8734"
"HAUS_DancingThroughIt_Asharpm_S33a","Dancing Through It","Big Room, Hands In The Air Raver","S33a43464"
"HAUS_YouKnowWhyImWarningYou_Fm_C32b","You Know Why I'm Warning You","Eerie and Ethereal with a hollow synth lead over trap drums.","C32b5024"
"HAUS_TonightAgain_Cm_R03b","Tonight Again","Driving and fast dance track with male vocals and 80's synth sounds. ""Tonight we'll leave it all behind""","R03b2244"
"HAUS_NoLimitsYet_Gm_R73a","No Limits Yet","Female Vocals.  ""no limits for us, we own the night"" Banging and minimal.","R73a8744"
"HAUS_DriftAlongTheWaterway_C_S33a","Drift Along The Waterway","Big, fun, whimsical, driving, carefree","S33a43474"
"HAUS_SwayAway_Em_R73a","Sway Away","Female vocals, ""Dance the night away, feel the rhythm sway""  Driving and pounding beat.","R73a8754"
"HAUS_TonightWeDance_Dm_R73a","Tonight We Dance","Big room with multiple vocal chorus. ","R73a8764"
"HAUS_FacesTurning_Csharpm_S33a","Faces Turning","Very fast and aggressive. Driving. positive but with a hint of tension. the good kind.","S33a43494"
"HAUS_WeOwnTheNight_Cm_R73a","We Own The Night","Uptempo dance music with female vocals. Key line, ""NO LIMITS FOR LOVE""","R73a8774"
"HAUS_FastFades_Fm_S33a","Fast Fades","Super fast and driving. At the corner of aggressive House and intense chase scene.","S33a43504"
"HAUS_FlamesWillNotFade_Em_S33a","Flames Will Not Fade","Buzzy and fun and melodic. Punchy and driving.","S33a43514"
"HAUS_Anomalies_Dm_S33a","Anomalies","Industrial rhythms with lots of airy reverb.","S33a43524"
"HAUS_CableCollection_Dm_S33a","Cable Collection","Big, trashy and industrial stomp","S33a43534"
"HAUS_ChannelingTheVoid_Dm_S33a","Channeling The Void","Urgent and frantic strings and percussion","S33a43544"
"HAUS_ComingFromThatPlace_Cm_S33a","Coming From That Place","Low pulses with arpeggiated synths. a growing sense of horror.","S33a43554"
"HAUS_DigitalGlitch_Dm_S33a","Digital Glitch","Fast and nervous pulses. Total chase scene in the dark.","S33a43564"
"HAUS_Disconnections_Dm_S33a","Disconnections","Plucky and synthy. Harkens back to old 8 bit video games but with a dark percussion track on the bottom.","S33a43574"
"HAUS_DoubleFrame_Dm_S33a","Double Frame","Fast paced pulses and rhythms. But muted and filtered to create a very subtle yet urgent tension.","S33a43584"
"HAUS_DreamscapeMoves_B_S33a","Dreamscape Moves","Tense pulses but somehow with ""light at the end of the tunnel"" hope to it.","S33a43594"
"HAUS_DriverSeats_Em_S33a","Driver Seats","Nervous electric guitar pulses and rhythms","S33a43604"
"HAUS_FinesToPay_Csharpm_S33a","Fines To Pay","Stilted and deliberate. A machine-like quality. with normal acoustic drums sounds.","S33a43614"
"HAUS_FlickeringScreens_Dm_S33a","Flickering Screens","Hollow synth pulses over a dark and filtered drum track.","S33a43624"
"HAUS_FollowTheLaw_Dm_S33a","Follow The Law","Ethereal pads with some swirling bits. Almost has a wallpaper quality too it but with a little too much motion","S33a43634"
"HAUS_FrequencyDown_Dm_S33a","Frequency Down","Low brassy rhythms and an industrial ticking rhythm","S33a43644"
"HAUS_FrozenFrame_Dm_S33a","Frozen Frame","Funky tension, if you can imagine such a thing. Sort of industrial, sort of post-punk.","S33a43654"
"HAUS_GlitchInCodes_Dm_S33a","Glitch In Codes","Dark, brooding, industrial big impacts.","S33a43664"
"HAUS_InTheCode_Dm_S33a","In The Code","Heavily filtered synths give this track wide berth for VO. Dark and tense but very subtle.","S33a43674"
"HAUS_IntoTheGlare_Dm_S33a","Into The Glare","Dark and booming in the background. Almost like its coming from the next room.","S33a43684"
"HAUS_LookAtThem_Em_S33a","Look At Them","Groovy and tense. Funky but something bad is going down.","S33a43694"
"HAUS_LostItInHaze_Dm_S33a","Lost It In Haze","Eerie mystery track with lots of muted and filtered sounds creating a tense rhythm.","S33a43704"
"HAUS_NewMatrix_Dm_S33a","New Matrix","Dark and monstrous. Get the hell out of there music! ""Why can't we just take the car that is already running?????"" This is the stuff of aliens for sure","S33a43714"
"HAUS_NoErrors_Dm_S33a","No Errors","Dark with industrials and big, ominous drum hits","S33a43724"
"HAUS_Overridden_Dm_S33a","Overridden","Frantic synth pulses. Right out of the 90's industrial movement.","S33a43734"
"HAUS_SignalsAround_C_S33a","Signals Around","Dark and muted. lots of percussion movement but all behind a curtain of filters.","S33a43744"
"HAUS_SynchAndFrame_Dm_S33a","Synch And Frame","Nervous, intense and frantic synth pulses right out of the 90's industrial palette,","S33a43754"
"HAUS_TechBroadcasting_Dm_S33a","Tech Broadcasting","Deep dark big drums under a subtle sawtooth synth line","S33a43764"
"HAUS_TheGazeLost_Dm_S33a","The Gaze Lost","Filtered and understated but hugely tense. Very subtle giving plenty of room for dialog.","S33a43774"
"HAUS_TheScreensWork_Dm_S33a","The Screens Work","Mysterious syncopated synth riff with dark, brooding percussion holding the bottom together.","S33a43784"
"HAUS_ThisTimeInFact_Gsharpm_S33a","This Time In Fact","Dark stomping beat with jazz elements and 808 drums machine","S33a43794"
"HAUS_TuningIn_Dm_S33a","Tuning In","Big, Ominous stomping industrial.","S33a43804"
"HAUS_YouKnowThisGuy_Am_S33a","You Know This Guy","Slow and stomping beat creating a very tense atmosphere while little muted electric guitar gives it motion.","S33a43814"
"HAUS_DancingWithTheGales_Em_S33a","Dancing With The Gales","Solid, driving and funky.","S33a43824"
"HAUS_EnoughToTouch_Fsharpm_S33a","Enough To Touch","Stomping 80's rock with a health dose of quirk","S33a43834"
"HAUS_FloorIsPurple_Cm_S33a","Floor Is Purple","Driving dance music with a hint of darkness.","S33a43844"
"HAUS_GlowOfTomorrow_C_S33a","Glow Of Tomorrow","Fun and carefree dance party","S33a43854"
"HAUS_GoodOldBrass_A_S33a","Good Old Brass","The dance floor in the hotel ballroom as packed with revelers for this big band jam","S33a43864"
"HAUS_HighwayCoolDrive_Asharpm_S33a","Highway Cool Drive","Very fast and driving rock and roll","S33a43874"
"HAUS_JoyfulBeets_D_S33a","Joyful Beets","Carefree and super happy, bouncy pop. Feels like a cartoon.","S33a43884"
"HAUS_JustHotAndReady_Dsharpm_S33a","Just Hot And Ready","Hard and driving boogie rock","S33a43894"
"HAUS_KeepThoseClose_Gm_S33a","Keep Those Close","Solid beat riff rock","S33a43904"
"HAUS_KickingUpMoreDust_Am_S33a","Kicking Up More Dust","Bass butt kickin blues rock","S33a43914"
"HAUS_LaidBackFeel_C_S33a","Laid Back Feel","Sparkles and glitter abound on this happy-go-lucky dance jam","S33a43924"
"HAUS_LastCallForDrive_Cm_S33a","Last Call For Drive","Positive and fun straight ahead pop rock","S33a43934"
"HAUS_LetItTakeYouAway_Gm_S33a","Let It Take You Away","Grinding mid tempo jam full of funky distortion and grunge","S33a43944"
"HAUS_LostInCuriosity_C_S33a","Lost In Curiosity","Plucky and chilly dancepop with a fun synth melody","S33a43954"
"HAUS_MyTwoWheels_Asharp_S33a","My Two Wheels","Straight up driving american pop rock","S33a43964"
"HAUS_PunkRage_Gsharpm_S33a","Punk Rage","Rapid fire, in your face rock and roll","S33a43974"
"HAUS_RideTheRidge_Csharpm_S33a","Ride The Ridge","Driving and solid with a nice clean guitar up top.","S33a43984"
"HAUS_TryRidingHigh_Csharpm_S33a","Try Riding High","Very fast solid and driving rock and roll with mutes arpeggios","S33a43994"
"HAUS_RocksComingDown_Em_S33a","Rocks Coming Down","Grungy and groovy power trio. Largely driven by bass guitar.","S33a44004"
"HAUS_RunningSwing_C_S33a","Running Swing","Silly and carefree jazzy and synthy","S33a44014"
"HAUS_YouTriedYourLies_Em_C32b","You Tried Your Lies","","C32b5034"
"HAUS_Arpometers_C_S33a","Arpometers","","S33a44024"
"HAUS_BeatDropFever_Em_S33a","Beat Drop Fever","","S33a44034"
"HAUS_YouSparkleButYoureDirt_Db_C32b","YouSparkleButYoureDirt","","C32b5044"
"HAUS_CountingWhatIfs_Dsharpm_S33a","Counting What Ifs","","S33a44044"
"HAUS_DareToDiveFast_Am_S33a","Dare To Dive Fast","","S33a44054"
